name,rating,reviews,latitude,longitude,url,category,location
Cathedral of Our Lady of the Assumption,4.8,14955.0,-6.1692383,106.8333758,https://www.google.com/maps/place/Cathedral+of+Our+Lady+of+the+Assumption/data=!4m7!3m6!1s0x2e69f5cef86e21ad:0x3ecfda74692fc79!8m2!3d-6.1692383!4d106.8333758!16s%2Fm%2F02r7yts!19sChIJrSFu-M71aS4RefySRqf97AM,Sejarah & Budaya,Jakarta Utara
Taman Sambas Asri,4.6,162.0,-6.24824,106.7976319,https://www.google.com/maps/place/Taman+Sambas+Asri/data=!4m7!3m6!1s0x2e69f1db10f70e0d:0x5be5607319e620b6!8m2!3d-6.24824!4d106.7976319!16s%2Fg%2F11rmrd0bq8!19sChIJDQ73ENvxaS4RtiDmGXNg5Vs,Alam & Ruang Terbuka,Jakarta Selatan
Museum MH. Thamrin,4.6,936.0,-6.194015,106.8456889,https://www.google.com/maps/place/Museum+MH.+Thamrin/data=!4m7!3m6!1s0x2e69f441a1426bfb:0x280b1e02323d46d0!8m2!3d-6.194015!4d106.8456889!16s%2Fg%2F1218f644!19sChIJ-2tCoUH0aS4R0EY9MgIeCyg,Sejarah & Budaya,Jakarta Utara
Tangkuban Perahu Park,4.5,4646.0,-6.2076521,106.8352437,https://www.google.com/maps/place/Tangkuban+Perahu+Park/data=!4m7!3m6!1s0x2e69f40e096d5be3:0x10014e518362e4dd!8m2!3d-6.2076521!4d106.8352437!16s%2Fg%2F11b7xsf2hd!19sChIJ41ttCQ70aS4R3eRig1FOARA,Alam & Ruang Terbuka,Jakarta Selatan
Suropati Park,4.6,22210.0,-6.199387,106.8326333,https://www.google.com/maps/place/Suropati+Park/data=!4m7!3m6!1s0x2e69f416e4052ef9:0x8b3359cdbfba5a81!8m2!3d-6.199387!4d106.8326333!16s%2Fg%2F120z1syk!19sChIJ-S4F5Bb0aS4RgVq6v81ZM4s,Sejarah & Budaya,Jakarta Utara
TMB Pulir,4.1,14.0,-6.1832002,106.7179587,https://www.google.com/maps/place/TMB+Pulir/data=!4m7!3m6!1s0x2e69f9b0c6ec6e09:0x81b9a25e3ebc8a26!8m2!3d-6.1832002!4d106.7179587!16s%2Fg%2F11sg2lmm2n!19sChIJCW7sxrD5aS4RJoq8Pl6iuYE,Alam & Ruang Terbuka,Jakarta Barat
Taman Jati Cimel,4.7,215.0,-6.2559708,106.9051142,https://www.google.com/maps/place/Taman+Jati+Cimel/data=!4m7!3m6!1s0x2e69f30050a86229:0x4b2740749ecc8bf4!8m2!3d-6.2559708!4d106.9051142!16s%2Fg%2F11vsz59821!19sChIJKWKoUADzaS4R9IvMnnRAJ0s,Alam & Ruang Terbuka,Jakarta Timur
Taman Fatahillah,4.6,29605.0,-6.134669,106.8132041,https://www.google.com/maps/place/Taman+Fatahillah/data=!4m7!3m6!1s0x2e6a1dff3f8f5fed:0xf2536e698fceab32!8m2!3d-6.134669!4d106.8132041!16s%2Fg%2F11bvvyzv1l!19sChIJ7V-PP_8dai4RMqvOj2luU_I,Sejarah & Budaya,Jakarta Utara
Ria Rio Park,4.4,2223.0,-6.170877,106.87779,https://www.google.com/maps/place/Ria+Rio+Park/data=!4m7!3m6!1s0x2e69f51cbefd708b:0x7240d3e983345aad!8m2!3d-6.170877!4d106.87779!16s%2Fg%2F11bzypshqf!19sChIJi3D9vhz1aS4RrVo0g-nTQHI,Alam & Ruang Terbuka,Jakarta Selatan
RPTRA Meruya Utara,4.4,1033.0,-6.2010498,106.7373018,https://www.google.com/maps/place/RPTRA+Meruya+Utara/data=!4m7!3m6!1s0x2e69f742ea4ca781:0xed96d2e07ccdd957!8m2!3d-6.2010498!4d106.7373018!16s%2Fg%2F11bzs__0rn!19sChIJgadM6kL3aS4RV9nNfODSlu0,Alam & Ruang Terbuka,Jakarta Barat
Ria Rio Park,4.4,2223.0,-6.170877,106.87779,https://www.google.com/maps/place/Ria+Rio+Park/data=!4m7!3m6!1s0x2e69f51cbefd708b:0x7240d3e983345aad!8m2!3d-6.170877!4d106.87779!16s%2Fg%2F11bzypshqf!19sChIJi3D9vhz1aS4RrVo0g-nTQHI,Alam & Ruang Terbuka,Jakarta Barat
Taman Wisata Lebah,4.6,1007.0,-6.3668755,106.8958019,https://www.google.com/maps/place/Taman+Wisata+Lebah/data=!4m7!3m6!1s0x2e69ecbb6eab144f:0xad7b65e4e05d94f4!8m2!3d-6.3668755!4d106.8958019!16s%2Fg%2F11kxdvsjzn!19sChIJTxSrbrvsaS4R9JRd4ORle60,Alam & Ruang Terbuka,Jakarta Timur
Menteng Park,4.5,21164.0,-6.1964087,106.8293106,https://www.google.com/maps/place/Menteng+Park/data=!4m7!3m6!1s0x2e69f422b00ee429:0xa28d5c5a0efbe12e!8m2!3d-6.1964087!4d106.8293106!16s%2Fg%2F11byz6zj8g!19sChIJKeQOsCL0aS4RLuH7DlpcjaI,Alam & Ruang Terbuka,Jakarta Barat
Taman Impian Jaya Ancol,4.6,5784.0,-6.1173332,106.8579951,https://www.google.com/maps/place/Taman+Impian+Jaya+Ancol/data=!4m7!3m6!1s0x2e6a1e36f7d35d57:0x7185c13d06491a96!8m2!3d-6.1173332!4d106.8579951!16s%2Fg%2F11cjk2c8t1!19sChIJV13T9zYeai4RlhpJBj3BhXE,Sejarah & Budaya,Jakarta Utara
"Situ Gintung 2 Restaurant, Water Park, Outbond,",4.4,6679.0,-6.3097675,106.7624834,"https://www.google.com/maps/place/Situ+Gintung+2+Restaurant,+Water+Park,+Outbond,/data=!4m7!3m6!1s0x2e69f02c4a2752ff:0xd27fca03967a378f!8m2!3d-6.3097675!4d106.7624834!16s%2Fg%2F11b5k75c8_!19sChIJ_1InSizwaS4Rjzd6lgPKf9I",Alam & Ruang Terbuka,Jakarta Selatan
Mausoleum OG Khouw,4.4,21.0,-6.1979206,106.8042989,https://www.google.com/maps/place/Mausoleum+OG+Khouw/data=!4m7!3m6!1s0x2e69f6bd66eb7ff7:0x9da7d7b350ec4946!8m2!3d-6.1979206!4d106.8042989!16s%2Fg%2F11c6c8r320!19sChIJ93_rZr32aS4RRknsULPXp50,Sejarah & Budaya,Jakarta Utara
Tabebuya Park,4.5,3878.0,-6.3278759,106.8101775,https://www.google.com/maps/place/Tabebuya+Park/data=!4m7!3m6!1s0x2e69ee70e17029f3:0xb02b26059ecf31a!8m2!3d-6.3278759!4d106.8101775!16s%2Fg%2F1q5bkk6vf!19sChIJ8ylw4XDuaS4RGvPsWWCyAgs,Alam & Ruang Terbuka,Jakarta Barat
Playparq Kemang,4.4,1304.0,-6.2628045,106.8239821,https://www.google.com/maps/place/Playparq+Kemang/data=!4m7!3m6!1s0x2e69f180f4f7503b:0x62057defbe6adac9!8m2!3d-6.2628045!4d106.8239821!16s%2Fg%2F1ttl0wwq!19sChIJO1D39IDxaS4Rydpqvu99BWI,Alam & Ruang Terbuka,Jakarta Selatan
Cibugary Farm - Wisata Edukasi Cibugary,4.6,776.0,-6.356969,106.906393,https://www.google.com/maps/place/Cibugary+Farm+-+Wisata+Edukasi+Cibugary/data=!4m7!3m6!1s0x2e69ecca1d79d3d3:0xc998bd9e30f544a0!8m2!3d-6.356969!4d106.906393!16s%2Fg%2F11cjhzgj8r!19sChIJ09N5HcrsaS4RoET1MJ69mMk,Alam & Ruang Terbuka,Jakarta Timur
"Musium "" Oud Uitkijkpost "" Bahari, Nautical Museum",4.6,645.0,-6.1274086,106.8090563,"https://www.google.com/maps/place/Musium+%22+Oud+Uitkijkpost+%22+Bahari,+Nautical+Museum/data=!4m7!3m6!1s0x2e6a1d350cc5d2eb:0x2feb4f9f60a3003!8m2!3d-6.1274086!4d106.8090563!16s%2Fg%2F11ghs35wbt!19sChIJ69LFDDUdai4RAzAK9vm0_gI",Sejarah & Budaya,Jakarta Utara
Tabebuya Park,4.5,3878.0,-6.3278759,106.8101775,https://www.google.com/maps/place/Tabebuya+Park/data=!4m7!3m6!1s0x2e69ee70e17029f3:0xb02b26059ecf31a!8m2!3d-6.3278759!4d106.8101775!16s%2Fg%2F1q5bkk6vf!19sChIJ8ylw4XDuaS4RGvPsWWCyAgs,Alam & Ruang Terbuka,Jakarta Selatan
Taman Flamboyan,4.3,352.0,-6.3392388,106.8997461,https://www.google.com/maps/place/Taman+Flamboyan/data=!4m7!3m6!1s0x2e69ecd8225f1573:0x259bf043da9148a9!8m2!3d-6.3392388!4d106.8997461!16s%2Fg%2F11btn15gv4!19sChIJcxVfItjsaS4RqUiR2kPwmyU,Alam & Ruang Terbuka,Jakarta Timur
Taman Sepat,4.4,1855.0,-6.3059635,106.8324509,https://www.google.com/maps/place/Taman+Sepat/data=!4m7!3m6!1s0x2e69edf0e18e5f47:0xf287f574a02af9be!8m2!3d-6.3059635!4d106.8324509!16s%2Fg%2F11byttpwy1!19sChIJR1-O4fDtaS4RvvkqoHT1h_I,Alam & Ruang Terbuka,Jakarta Timur
Urban Forest Rawa Buaya,4.2,320.0,-6.1671416,106.7302429,https://www.google.com/maps/place/Urban+Forest+Rawa+Buaya/data=!4m7!3m6!1s0x2e69f78f2f11fd6d:0xb0646b5821cd95d8!8m2!3d-6.1671416!4d106.7302429!16s%2Fg%2F11cr_fp62f!19sChIJbf0RL4_3aS4R2JXNIVhrZLA,Alam & Ruang Terbuka,Jakarta Barat
Mataram City Park,4.6,3715.0,-6.2328196,106.7995376,https://www.google.com/maps/place/Mataram+City+Park/data=!4m7!3m6!1s0x2e69f146b787a2c1:0xd04ecd93726c3e77!8m2!3d-6.2328196!4d106.7995376!16s%2Fg%2F11b7q6zxk0!19sChIJwaKHt0bxaS4Rdz5scpPNTtA,Alam & Ruang Terbuka,Jakarta Timur
Kasteel Batavia,4.2,114.0,-6.128913,106.8131298,https://www.google.com/maps/place/Kasteel+Batavia/data=!4m7!3m6!1s0x2e6a1d6a80256cf5:0x92a749008953edf!8m2!3d-6.128913!4d106.8131298!16s%2Fg%2F11bwnxyc4s!19sChIJ9WwlgGodai4R3z6VCJB0Kgk,Sejarah & Budaya,Jakarta Utara
Taman Pandang Istana,4.5,2621.0,-6.1721641,106.8233829,https://www.google.com/maps/place/Taman+Pandang+Istana/data=!4m7!3m6!1s0x2e69f5d4058a4bbf:0xdf7aecafd6f46e32!8m2!3d-6.1721641!4d106.8233829!16s%2Fg%2F11cp5ddmg8!19sChIJv0uKBdT1aS4RMm701q_set8,Sejarah & Budaya,Jakarta Utara
Taman Wisata Alam Angke,4.3,16410.0,-6.1063389,106.7366437,https://www.google.com/maps/place/Taman+Wisata+Alam+Angke/data=!4m10!3m9!1s0x2e6a1d2589502ba3:0xc39c90629ab16290!5m2!4m1!1i2!8m2!3d-6.1063389!4d106.7366437!16s%2Fg%2F1pzpnxtjc!19sChIJoytQiSUdai4RkGKxmmKQnMM,Alam & Ruang Terbuka,Jakarta Timur
Taman Satwa Anak,4.5,604.0,-6.3068411,106.8190401,https://www.google.com/maps/place/Taman+Satwa+Anak/data=!4m7!3m6!1s0x2e69edfd9e401615:0xa4b35ac89f171d5c!8m2!3d-6.3068411!4d106.8190401!16s%2Fg%2F11g6srt45y!19sChIJFRZAnv3taS4RXB0Xn8has6Q,Alam & Ruang Terbuka,Jakarta Selatan
Toko Merah,4.6,3584.0,-6.1359299,106.8112847,https://www.google.com/maps/place/Toko+Merah/data=!4m7!3m6!1s0x2e6a1df917379c0b:0x41b380b337b59118!8m2!3d-6.1359299!4d106.8112847!16s%2Fm%2F0kbj6xx!19sChIJC5w3F_kdai4RGJG1N7OAs0E,Sejarah & Budaya,Jakarta Utara
Tribeca Park,4.8,10603.0,-6.1772515,106.7904697,https://www.google.com/maps/place/Tribeca+Park/data=!4m7!3m6!1s0x2e69f65f7b0f0739:0xf771f6dc512bd1a1!8m2!3d-6.1772515!4d106.7904697!16s%2Fg%2F11cs17j29b!19sChIJOQcPe1_2aS4RodErUdz2cfc,Alam & Ruang Terbuka,Jakarta Timur
Jakarta Art Building,4.6,3112.0,-6.1665685,106.8344222,https://www.google.com/maps/place/Jakarta+Art+Building/data=!4m7!3m6!1s0x2e69f5cf535796fb:0x9c8882b635d18edc!8m2!3d-6.1665685!4d106.8344222!16s%2Fm%2F0h3s27c!19sChIJ-5ZXU8_1aS4R3I7RNbaCiJw,Sejarah & Budaya,Jakarta Utara
TAMAN WIJAYA KUSUMA,4.5,1061.0,-6.1780323,106.7044249,https://www.google.com/maps/place/TAMAN+WIJAYA+KUSUMA/data=!4m7!3m6!1s0x2e69f8345d670fa9:0xe52c9f9c447f36ae!8m2!3d-6.1780323!4d106.7044249!16s%2Fg%2F11c0xq8nq8!19sChIJqQ9nXTT4aS4RrjZ_RJyfLOU,Alam & Ruang Terbuka,Jakarta Barat
Pusat Sejarah Markas Besar TNI,4.6,117.0,-6.2314022,106.8200846,https://www.google.com/maps/place/Pusat+Sejarah+Markas+Besar+TNI/data=!4m7!3m6!1s0x2e69f3e23808adbb:0x8686b532f388d219!8m2!3d-6.2314022!4d106.8200846!16s%2Fg%2F11clyz0s39!19sChIJu60IOOLzaS4RGdKI8zK1hoY,Sejarah & Budaya,Jakarta Utara
Selamat Datang Monument,4.7,8630.0,-6.1950051,106.8230439,https://www.google.com/maps/place/Selamat+Datang+Monument/data=!4m7!3m6!1s0x2e69f69fabaf5407:0x243d1c0d2c810c99!8m2!3d-6.1950051!4d106.8230439!16s%2Fm%2F0g9tpx8!19sChIJB1Svq5_2aS4RmQyBLA0cPSQ,Sejarah & Budaya,Jakarta Utara
Taman Sepeda Melawai,4.5,803.0,-6.2459823,106.8006606,https://www.google.com/maps/place/Taman+Sepeda+Melawai/data=!4m7!3m6!1s0x2e69f16e86fc7a23:0x973db08ec9ac2659!8m2!3d-6.2459823!4d106.8006606!16s%2Fg%2F11c3pwmtd6!19sChIJI3r8hm7xaS4RWSasyY6wPZc,Alam & Ruang Terbuka,Jakarta Selatan
National Museum of Indonesia,4.7,19956.0,-6.1764021,106.8215901,https://www.google.com/maps/place/National+Museum+of+Indonesia/data=!4m7!3m6!1s0x2e69f5d4b571f28b:0xa41541566f6058ed!8m2!3d-6.1764021!4d106.8215901!16s%2Fm%2F027vccr!19sChIJi_JxtdT1aS4R7Vhgb1ZBFaQ,Sejarah & Budaya,Jakarta Utara
Pasar Seni Ancol,4.4,5491.0,-6.1264924,106.8389517,https://www.google.com/maps/place/Pasar+Seni+Ancol/data=!4m7!3m6!1s0x2e6a1e184ec2b8f3:0x8fd2a44632896350!8m2!3d-6.1264924!4d106.8389517!16s%2Fg%2F11f4v4yjc0!19sChIJ87jCThgeai4RUGOJMkak0o8,Sejarah & Budaya,Jakarta Utara
Kampung Main Cipulir,4.3,4709.0,-6.232614,106.7657274,https://www.google.com/maps/place/Kampung+Main+Cipulir/data=!4m7!3m6!1s0x2e69f0d91320fa71:0xb98a10b9e198964d!8m2!3d-6.232614!4d106.7657274!16s%2Fg%2F1wjwxyh3!19sChIJcfogE9nwaS4RTZaY4bkQirk,Alam & Ruang Terbuka,Jakarta Barat
Taman PKP,4.5,81.0,-6.3389066,106.8845378,https://www.google.com/maps/place/Taman+PKP/data=!4m7!3m6!1s0x2e69ece1c3ed9aad:0xfafbdbfcf8bf2989!8m2!3d-6.3389066!4d106.8845378!16s%2Fg%2F11g7zf41wr!19sChIJrZrtw-HsaS4RiSm_-Pzb-_o,Alam & Ruang Terbuka,Jakarta Timur
Kampung Main Cipulir,4.3,4709.0,-6.232614,106.7657274,https://www.google.com/maps/place/Kampung+Main+Cipulir/data=!4m7!3m6!1s0x2e69f0d91320fa71:0xb98a10b9e198964d!8m2!3d-6.232614!4d106.7657274!16s%2Fg%2F1wjwxyh3!19sChIJcfogE9nwaS4RTZaY4bkQirk,Alam & Ruang Terbuka,Jakarta Selatan
Museum Katedral Jakarta,4.8,203.0,-6.1688037,106.833355,https://www.google.com/maps/place/Museum+Katedral+Jakarta/data=!4m7!3m6!1s0x2e69f524ad0d926d:0xf508add217ff4bca!8m2!3d-6.1688037!4d106.833355!16s%2Fg%2F11gjv6skfh!19sChIJbZINrST1aS4Rykv_F9KtCPU,Sejarah & Budaya,Jakarta Utara
Jakarta History Museum,4.6,22827.0,-6.1351828,106.8133498,https://www.google.com/maps/place/Jakarta+History+Museum/data=!4m7!3m6!1s0x2e6a1dff4292a57d:0x12f0032d678c0745!8m2!3d-6.1351828!4d106.8133498!16s%2Fm%2F05b1p21!19sChIJfaWSQv8dai4RRQeMZy0D8BI,Sejarah & Budaya,Jakarta Utara
Orchid Park Indonesia Permai,4.6,1556.0,-6.2927624,106.8820252,https://www.google.com/maps/place/Orchid+Park+Indonesia+Permai/data=!4m7!3m6!1s0x2e69f29c110abcb7:0x843ca9830fbed85a!8m2!3d-6.2927624!4d106.8820252!16s%2Fg%2F1tf0sxzg!19sChIJt7wKEZzyaS4RWti-D4OpPIQ,Alam & Ruang Terbuka,Jakarta Barat
"Taman Bambu, Jakarta Timur",4.5,1266.0,-6.3031116,106.9148031,"https://www.google.com/maps/place/Taman+Bambu,+Jakarta+Timur/data=!4m7!3m6!1s0x2e699345ff38ec5b:0x5761befd132f7d4b!8m2!3d-6.3031116!4d106.9148031!16s%2Fg%2F11h0mm1rnz!19sChIJW-w4_0WTaS4RS30vE_2-YVc",Alam & Ruang Terbuka,Jakarta Timur
Taman Spathodea,4.6,5725.0,-6.3222554,106.8236653,https://www.google.com/maps/place/Taman+Spathodea/data=!4m7!3m6!1s0x2e69eddc25029361:0x6f4dbaa2a1b356ac!8m2!3d-6.3222554!4d106.8236653!16s%2Fg%2F1yg58n64m!19sChIJYZMCJdztaS4RrFazoaK6TW8,Alam & Ruang Terbuka,Jakarta Selatan
Orchid Park Indonesia Permai,4.6,1556.0,-6.2927624,106.8820252,https://www.google.com/maps/place/Orchid+Park+Indonesia+Permai/data=!4m7!3m6!1s0x2e69f29c110abcb7:0x843ca9830fbed85a!8m2!3d-6.2927624!4d106.8820252!16s%2Fg%2F1tf0sxzg!19sChIJt7wKEZzyaS4RWti-D4OpPIQ,Alam & Ruang Terbuka,Jakarta Selatan
Muara Angke Wildlife Refuge,4.3,689.0,-6.1160075,106.7692016,https://www.google.com/maps/place/Muara+Angke+Wildlife+Refuge/data=!4m7!3m6!1s0x2e6a1d0ae19c6755:0x5c8d4e303f5adb9d!8m2!3d-6.1160075!4d106.7692016!16s%2Fg%2F120p51cs!19sChIJVWec4Qodai4RndtaPzBOjVw,Alam & Ruang Terbuka,Jakarta Barat
Sea World Ancol,4.5,46837.0,-6.1258712,106.8427939,https://www.google.com/maps/place/Sea+World+Ancol/data=!4m7!3m6!1s0x2e6a1e22b8ad5c1b:0x8eea0c4c3f8cb410!8m2!3d-6.1258712!4d106.8427939!16s%2Fg%2F1n03_59lk!19sChIJG1ytuCIeai4RELSMP0wM6o4,Sejarah & Budaya,Jakarta Utara
Taman Kota Jakarta Garden City,4.4,369.0,-6.1787113,106.9531197,https://www.google.com/maps/place/Taman+Kota+Jakarta+Garden+City/data=!4m7!3m6!1s0x2e698b04223e4d23:0x12032df11f6ed1ef!8m2!3d-6.1787113!4d106.9531197!16s%2Fg%2F11hbbltz6b!19sChIJI00-IgSLaS4R79FuH_EtAxI,Alam & Ruang Terbuka,Jakarta Timur
Taman Waduk Pluit,4.4,9427.0,-6.1137292,106.7950497,https://www.google.com/maps/place/Taman+Waduk+Pluit/data=!4m7!3m6!1s0x2e6a1dc06cff36a7:0xc94812c8a867e479!8m2!3d-6.1137292!4d106.7950497!16s%2Fg%2F11bzsh2ltd!19sChIJpzb_bMAdai4ReeRnqMgSSMk,Alam & Ruang Terbuka,Jakarta Timur
Menteng Park Bintaro,4.4,9018.0,-6.2729248,106.7259094,https://www.google.com/maps/place/Menteng+Park+Bintaro/data=!4m7!3m6!1s0x2e69f077bc6559d3:0xdf60b4f55c627479!8m2!3d-6.2729248!4d106.7259094!16s%2Fg%2F1q5bmv_90!19sChIJ01llvHfwaS4ReXRiXPW0YN8,Alam & Ruang Terbuka,Jakarta Selatan
Yerushalayim Bible Artefacts Museum,4.3,528.0,-6.1417229,106.9016535,https://www.google.com/maps/place/Yerushalayim+Bible+Artefacts+Museum/data=!4m7!3m6!1s0x2e69f5505853056d:0x4fc474721e425e58!8m2!3d-6.1417229!4d106.9016535!16s%2Fg%2F1pzqmmhn8!19sChIJbQVTWFD1aS4RWF5CHnJ0xE8,Sejarah & Budaya,Jakarta Utara
Lapangan Banteng Park,4.7,29625.0,-6.170555,106.8350378,https://www.google.com/maps/place/Lapangan+Banteng+Park/data=!4m7!3m6!1s0x2e69f5cbff32cf03:0xc0f7ede65818fc6d!8m2!3d-6.170555!4d106.8350378!16s%2Fg%2F1hb_h2wc5!19sChIJA88y_8v1aS4RbfwYWObt98A,Sejarah & Budaya,Jakarta Utara
Perahu wisata citra 8,4.7,494.0,-6.1223671,106.6936931,https://www.google.com/maps/place/Perahu+wisata+citra+8/data=!4m7!3m6!1s0x2e6a03fa9233fe4b:0x222b8d8294ad13c8!8m2!3d-6.1223671!4d106.6936931!16s%2Fg%2F11ks1ptrj_!19sChIJS_4zkvoDai4RyBOtlIKNKyI,Alam & Ruang Terbuka,Jakarta Barat
Museum Sejarah Nasional,4.5,375.0,-6.1755407,106.8272002,https://www.google.com/maps/place/Museum+Sejarah+Nasional/data=!4m7!3m6!1s0x2e69f5d33deb916b:0x806340061cd97f8e!8m2!3d-6.1755407!4d106.8272002!16s%2Fg%2F11c1lj7swy!19sChIJa5HrPdP1aS4Rjn_ZHAZAY4A,Sejarah & Budaya,Jakarta Utara
Tugu Tani,4.5,6637.0,-6.183216,106.834975,https://www.google.com/maps/place/Tugu+Tani/data=!4m7!3m6!1s0x2e69f431375d796f:0x9ae7376b6201908!8m2!3d-6.183216!4d106.834975!16s%2Fm%2F0h7mfxn!19sChIJb3ldNzH0aS4RCBkgtnZzrgk,Sejarah & Budaya,Jakarta Utara
Waduk Sunter Selatan,4.5,5267.0,-6.1455272,106.8813613,https://www.google.com/maps/place/Waduk+Sunter+Selatan/data=!4m7!3m6!1s0x2e69f59c328fc9ab:0x2176c6026ec054a3!8m2!3d-6.1455272!4d106.8813613!16s%2Fg%2F11c52nn5rl!19sChIJq8mPMpz1aS4Ro1TAbgLGdiE,Alam & Ruang Terbuka,Jakarta Selatan
Taman Kembang Sepatu,4.4,1660.0,-6.304359,106.920303,https://www.google.com/maps/place/Taman+Kembang+Sepatu/data=!4m7!3m6!1s0x2e6992ae457694ab:0xb9d4ec6acfb2ce2c!8m2!3d-6.304359!4d106.920303!16s%2Fg%2F11b6vf0032!19sChIJq5R2Ra6SaS4RLM6yz2rs1Lk,Alam & Ruang Terbuka,Jakarta Timur
Wisata Kota Tua Jakarta,4.6,26301.0,-6.1350687,106.8136795,https://www.google.com/maps/place/Wisata+Kota+Tua+Jakarta/data=!4m7!3m6!1s0x2e69ec2a940017ed:0xdfce12d4a0938133!8m2!3d-6.1350687!4d106.8136795!16s%2Fg%2F11d_v9mf_f!19sChIJ7RcAlCrsaS4RM4GToNQSzt8,Sejarah & Budaya,Jakarta Utara
Tangkuban Perahu Park,4.5,4646.0,-6.2076521,106.8352437,https://www.google.com/maps/place/Tangkuban+Perahu+Park/data=!4m7!3m6!1s0x2e69f40e096d5be3:0x10014e518362e4dd!8m2!3d-6.2076521!4d106.8352437!16s%2Fg%2F11b7xsf2hd!19sChIJ41ttCQ70aS4R3eRig1FOARA,Alam & Ruang Terbuka,Jakarta Timur
Taman Pandang Istana,4.5,2621.0,-6.1721641,106.8233829,https://www.google.com/maps/place/Taman+Pandang+Istana/data=!4m7!3m6!1s0x2e69f5d4058a4bbf:0xdf7aecafd6f46e32!8m2!3d-6.1721641!4d106.8233829!16s%2Fg%2F11cp5ddmg8!19sChIJv0uKBdT1aS4RMm701q_set8,Alam & Ruang Terbuka,Jakarta Selatan
Taman Leuser,4.6,898.0,-6.235811,106.7923316,https://www.google.com/maps/place/Taman+Leuser/data=!4m7!3m6!1s0x2e69f13f0ebdf655:0xdac64ef807ce364e!8m2!3d-6.235811!4d106.7923316!16s%2Fg%2F11c5bq0ljh!19sChIJVfa9Dj_xaS4RTjbOB_hOxto,Alam & Ruang Terbuka,Jakarta Barat
Allianz Eco Park,4.6,6776.0,-6.1258209,106.8380853,https://www.google.com/maps/place/Allianz+Eco+Park/data=!4m7!3m6!1s0x2e6a1e1a241e3a9d:0x9ecf31ac76753a1a!8m2!3d-6.1258209!4d106.8380853!16s%2Fg%2F11bc7twhcf!19sChIJnToeJBoeai4RGjp1dqwxz54,Sejarah & Budaya,Jakarta Utara
Bumi Perkemahan Ragunan,4.5,1947.0,-6.2962388,106.8201295,https://www.google.com/maps/place/Bumi+Perkemahan+Ragunan/data=!4m7!3m6!1s0x2e69eca4e8976b55:0x1c5fa6100bdca3!8m2!3d-6.2962388!4d106.8201295!16s%2Fg%2F1yg6npv7r!19sChIJVWuX6KTsaS4Ro9wLEKZfHAA,Alam & Ruang Terbuka,Jakarta Selatan
Dunia Air Tawar | Jagat Satwa Nusantara,4.5,192.0,-6.3048873,106.8952725,https://www.google.com/maps/place/Dunia+Air+Tawar+%7C+Jagat+Satwa+Nusantara/data=!4m7!3m6!1s0x2e69ed78b9116457:0x4f2eb1d492265951!8m2!3d-6.3048873!4d106.8952725!16s%2Fg%2F11hz9hsg1_!19sChIJV2QRuXjtaS4RUVkmktSxLk8,Alam & Ruang Terbuka,Jakarta Timur
Mangrove Ecotourism Centre PIK,4.3,4698.0,-6.1197179,106.7558813,https://www.google.com/maps/place/Mangrove+Ecotourism+Centre+PIK/data=!4m7!3m6!1s0x2e6a1d6c3b1175b5:0xae9945ee4ad2bb9f!8m2!3d-6.1197179!4d106.7558813!16s%2Fg%2F11cn7n6_bm!19sChIJtXURO2wdai4Rn7vSSu5Fma4,Alam & Ruang Terbuka,Jakarta Barat
Situ Lembang Park,4.6,6818.0,-6.1977797,106.8346416,https://www.google.com/maps/place/Situ+Lembang+Park/data=!4m7!3m6!1s0x514107ef6417075:0xdf97f027bb9bcd42!8m2!3d-6.1977797!4d106.8346416!16s%2Fg%2F11bzq3fvt7!19sChIJdXBB9n4QFAURQs2buyfwl98,Alam & Ruang Terbuka,Jakarta Pusat
Taman Hutan Kota Tebet,4.8,1313.0,-6.2400781,106.8528222,https://www.google.com/maps/place/Taman+Hutan+Kota+Tebet/data=!4m7!3m6!1s0x2e69f3bcce6d8b39:0x1f37e39d760e6751!8m2!3d-6.2400781!4d106.8528222!16s%2Fg%2F11f_6n5g_7!19sChIJOYttzrzzaS4RUWcOdp3jNx8,Alam & Ruang Terbuka,Jakarta Pusat
Cornel Simanjuntak Park,4.5,2394.0,-6.2377284,106.8735531,https://www.google.com/maps/place/Cornel+Simanjuntak+Park/data=!4m7!3m6!1s0x2e69f30cdbe17b0f:0xb54ca30161d5d7bc!8m2!3d-6.2377284!4d106.8735531!16s%2Fg%2F11b8v62xf8!19sChIJD3vh2wzzaS4RvNfVYQGjTLU,Alam & Ruang Terbuka,Jakarta Timur
Kerinci Park,4.6,685.0,-6.2390756,106.7878346,https://www.google.com/maps/place/Kerinci+Park/data=!4m7!3m6!1s0x2e69f11603ad5f5f:0x55e97cb4545045fc!8m2!3d-6.2390756!4d106.7878346!16s%2Fg%2F11b6__mqq6!19sChIJX1-tAxbxaS4R_EVQVLR86VU,Alam & Ruang Terbuka,Jakarta Pusat
Ragunan Zoo,4.5,115431.0,-6.3066904,106.8190199,https://www.google.com/maps/place/Ragunan+Zoo/data=!4m7!3m6!1s0x2e69edfdb17f7b7d:0xf9dd2a3f5ab5069a!8m2!3d-6.3066904!4d106.8190199!16zL20vMDdfZmRo!19sChIJfXt_sf3taS4Rmga1Wj8q3fk,Alam & Ruang Terbuka,Jakarta Selatan
